cell_id,count,mean,std,min,25%,50%,75%,max
2803,22.0,2.590909090909091,1.6521008532886938,1.0,1.0,2.0,3.0,6.0
2804,23.0,3.0869565217391304,1.7297672854057795,1.0,2.0,3.0,4.5,7.0
2805,23.0,4.565217391304348,1.8046930475976881,1.0,4.0,4.0,5.5,9.0
2806,21.0,1.9523809523809523,1.244033378820298,1.0,1.0,1.0,3.0,5.0
2807,18.0,2.8333333333333335,1.5048939771136507,1.0,2.0,2.5,4.0,5.0
2808,23.0,3.5217391304347827,2.1292244686609876,1.0,2.0,4.0,5.0,8.0
2809,21.0,3.1904761904761907,2.0885173597326796,1.0,1.0,3.0,5.0,8.0
2810,23.0,3.5217391304347827,2.0860917180523204,1.0,2.0,3.0,5.0,7.0
2811,22.0,2.3181818181818183,1.4271638086766831,1.0,1.0,2.0,3.0,6.0
2812,21.0,2.7142857142857144,1.820517979665599,1.0,1.0,2.0,3.0,8.0
2813,18.0,2.5,1.3826657968874305,1.0,1.25,2.0,3.75,5.0
2814,19.0,2.9473684210526314,1.7150861400630166,1.0,1.5,3.0,4.0,7.0
2815,21.0,2.9047619047619047,1.578124263319017,1.0,2.0,3.0,4.0,6.0
2816,22.0,2.590909090909091,1.9918665787478005,1.0,1.0,2.0,4.0,8.0
2817,21.0,2.9047619047619047,1.578124263319017,1.0,2.0,3.0,4.0,6.0
2818,21.0,3.380952380952381,1.745743121887939,1.0,2.0,3.0,4.0,8.0
2819,18.0,2.1666666666666665,0.985184366143778,1.0,1.0,2.0,3.0,4.0
2820,17.0,1.8235294117647058,1.014599312391785,1.0,1.0,2.0,2.0,4.0
2821,16.0,1.875,0.8850612031567836,1.0,1.0,2.0,2.0,4.0
2822,17.0,1.8823529411764706,1.0537049480984033,1.0,1.0,2.0,2.0,4.0
2823,20.0,2.0,0.8583950752789521,1.0,1.75,2.0,2.0,4.0
2824,21.0,3.6666666666666665,1.591644851508443,1.0,2.0,4.0,4.0,7.0
2825,20.0,2.7,1.5593520921743176,1.0,1.0,2.5,4.0,6.0
2826,21.0,3.0952380952380953,1.5461164867099082,1.0,2.0,3.0,4.0,7.0
2827,21.0,2.619047619047619,1.1608699529314417,1.0,2.0,3.0,3.0,5.0
2828,20.0,2.55,1.145931016569864,1.0,2.0,2.5,3.0,5.0
2829,21.0,3.761904761904762,2.998412278269316,1.0,2.0,3.0,5.0,13.0
2830,22.0,3.272727272727273,1.2792042981336627,1.0,2.25,3.0,4.0,6.0
2831,20.0,2.25,1.292692009559488,1.0,1.0,2.0,3.0,6.0
2832,21.0,2.5714285714285716,1.2873006086935783,1.0,2.0,2.0,3.0,5.0
2833,20.0,2.3,1.4545753585442762,1.0,1.0,2.0,3.25,5.0
2834,21.0,2.9523809523809526,1.745743121887939,1.0,2.0,3.0,4.0,7.0
2835,18.0,2.4444444444444446,1.381483525788905,1.0,1.0,2.0,3.0,5.0
2836,22.0,2.3636363636363638,1.364357673585582,1.0,1.25,2.0,3.0,6.0
2837,18.0,2.388888888888889,1.0369008625190792,1.0,1.25,3.0,3.0,4.0
2838,20.0,1.9,1.1192102478745307,1.0,1.0,2.0,2.0,5.0
2839,18.0,1.4444444444444444,0.6156987634551992,1.0,1.0,1.0,2.0,3.0
2840,16.0,2.125,1.02469507659596,1.0,1.75,2.0,2.25,5.0
2841,19.0,2.0,1.0540925533894598,1.0,1.0,2.0,2.5,5.0
2842,17.0,1.6470588235294117,0.701888209634219,1.0,1.0,2.0,2.0,3.0
2843,19.0,1.5789473684210527,0.606976978666884,1.0,1.0,2.0,2.0,3.0
2844,21.0,2.6666666666666665,1.2780193008453875,1.0,2.0,3.0,4.0,5.0
2845,20.0,2.05,0.8870412083230167,1.0,1.0,2.0,3.0,4.0
2846,20.0,1.85,0.8127277008872491,1.0,1.0,2.0,2.25,3.0
2847,14.0,1.7142857142857142,0.8254203058555569,1.0,1.0,2.0,2.0,4.0
2848,13.0,1.6923076923076923,1.109400392450458,1.0,1.0,1.0,3.0,4.0
2849,20.0,1.7,0.8645047258706176,1.0,1.0,1.5,2.0,4.0
2850,18.0,1.8888888888888888,0.9002541398626662,1.0,1.0,2.0,2.0,4.0
2851,21.0,1.9047619047619047,1.0442586798663396,1.0,1.0,2.0,2.0,5.0
2852,18.0,1.6666666666666667,0.7669649888473704,1.0,1.0,1.5,2.0,3.0
2853,14.0,1.6428571428571428,0.633323693776651,1.0,1.0,2.0,2.0,3.0
2854,17.0,1.411764705882353,0.7122871199007256,1.0,1.0,1.0,2.0,3.0
2855,21.0,1.6666666666666667,0.8563488385776752,1.0,1.0,1.0,2.0,4.0
2856,21.0,2.0952380952380953,1.1791845447071423,1.0,1.0,2.0,3.0,5.0
2857,19.0,1.894736842105263,0.8093026382225121,1.0,1.0,2.0,2.5,3.0
2858,20.0,1.65,0.8750939799154205,1.0,1.0,1.0,2.0,4.0
2859,19.0,2.1578947368421053,1.0145145470035761,1.0,1.5,2.0,2.5,4.0
2860,22.0,1.8636363636363635,0.9902118361842988,1.0,1.0,2.0,2.0,4.0
2861,21.0,2.4761904761904763,1.3645163106041502,1.0,1.0,2.0,4.0,5.0
2862,17.0,1.8235294117647058,0.9510056596602791,1.0,1.0,2.0,2.0,4.0
2863,20.0,2.7,1.1742858972247996,1.0,2.0,3.0,3.25,5.0
2864,22.0,1.9545454545454546,0.7854190708679775,1.0,1.0,2.0,2.75,3.0
2865,22.0,2.3181818181818183,1.6150000335062251,1.0,1.0,2.0,3.75,6.0
2866,22.0,2.090909090909091,1.1916012000302032,1.0,1.0,2.0,2.0,5.0
2867,22.0,2.272727272727273,0.9351250581921514,1.0,2.0,2.0,3.0,4.0
2868,18.0,2.388888888888889,1.3779306261410682,1.0,1.0,2.0,3.0,5.0
2869,20.0,2.65,1.3484884325167863,1.0,1.75,3.0,3.25,6.0
2870,21.0,2.2857142857142856,1.1019463300386794,1.0,1.0,2.0,3.0,4.0
2871,21.0,2.9523809523809526,1.2835961388299078,1.0,2.0,3.0,4.0,5.0
2872,22.0,3.1818181818181817,1.5927324121761752,1.0,2.0,3.0,4.0,6.0
2873,20.0,2.15,0.9880869341680845,1.0,1.0,2.0,3.0,4.0
2874,23.0,2.3043478260869565,1.145536103502145,1.0,1.5,2.0,3.0,5.0
2875,22.0,2.3636363636363638,2.036464128627398,1.0,1.0,2.0,2.75,9.0
2876,22.0,2.8636363636363638,1.4241272864946195,1.0,2.0,3.0,4.0,6.0
2877,19.0,2.1578947368421053,1.0678721258619792,1.0,1.0,2.0,3.0,4.0
2878,20.0,3.4,1.9029063643750175,1.0,2.0,3.0,4.0,10.0
2879,22.0,4.090909090909091,2.408498661171685,1.0,2.0,3.5,5.75,9.0
2880,22.0,3.0454545454545454,1.9634098795153176,1.0,1.25,2.5,4.0,7.0
2881,23.0,2.782608695652174,1.8329440238224415,1.0,2.0,2.0,3.0,8.0
2882,22.0,2.8636363636363638,1.4571810537392473,1.0,2.0,3.0,3.75,6.0
2883,22.0,3.409090909090909,1.7364191645888718,1.0,2.0,3.0,4.75,7.0
2884,22.0,3.9545454545454546,1.4953028910326949,1.0,3.0,4.0,5.0,7.0
2885,21.0,2.2857142857142856,1.3469542361512192,1.0,1.0,2.0,3.0,6.0
2886,22.0,2.409090909090909,1.402687587288227,1.0,1.0,2.0,3.0,5.0
2887,22.0,2.6363636363636362,1.5289415743128767,1.0,1.25,2.0,3.0,6.0
2888,22.0,3.409090909090909,2.0853021000528553,1.0,2.0,3.0,5.0,8.0
2889,21.0,3.857142857142857,3.4392690253266647,1.0,1.0,2.0,4.0,12.0
2890,22.0,3.909090909090909,2.6709921628861317,1.0,2.0,3.0,4.75,11.0
2891,20.0,2.55,1.5035046776746235,1.0,1.0,2.5,3.25,6.0
2892,19.0,1.7894736842105263,0.7132825035177586,1.0,1.0,2.0,2.0,3.0
2893,20.0,2.2,1.1516578439248717,1.0,1.75,2.0,2.25,5.0
2894,20.0,2.4,1.142481141154959,1.0,1.75,2.0,3.0,5.0
2895,21.0,2.619047619047619,1.160869952931442,1.0,2.0,3.0,3.0,5.0
2896,20.0,3.45,1.848897253129978,1.0,2.0,3.0,4.25,7.0
2897,16.0,2.3125,1.4930394055974097,1.0,1.75,2.0,2.25,7.0
2898,22.0,2.3181818181818183,1.04135276655684,1.0,2.0,2.0,3.0,5.0
2899,21.0,2.0,1.4142135623730951,1.0,1.0,2.0,3.0,7.0
2900,21.0,2.8095238095238093,1.4703417160322843,1.0,2.0,3.0,4.0,7.0
2901,21.0,3.238095238095238,1.5781242633190173,1.0,2.0,3.0,4.0,7.0
2902,20.0,3.5,1.9867985355975657,1.0,2.0,3.0,5.0,7.0
2903,19.0,2.4210526315789473,1.1212983285105116,1.0,2.0,2.0,3.0,6.0
2904,23.0,3.4782608695652173,2.2536750838129285,1.0,1.0,4.0,5.0,8.0
2905,22.0,6.2727272727272725,3.881357374029743,1.0,4.0,6.0,8.0,19.0
2906,21.0,2.5238095238095237,1.5368489717290903,1.0,2.0,2.0,3.0,7.0
2907,22.0,3.727272727272727,2.548235957188128,1.0,2.0,3.0,5.75,10.0
2908,21.0,3.2857142857142856,2.4524040683145416,1.0,1.0,3.0,5.0,9.0
2909,22.0,2.8181818181818183,2.174229226018436,1.0,1.0,2.0,3.0,9.0
2910,21.0,3.0,1.7320508075688772,1.0,2.0,3.0,5.0,6.0
2911,19.0,2.736842105263158,1.6613951721756788,1.0,1.5,3.0,3.0,6.0
2912,23.0,2.608695652173913,1.437773861178916,1.0,1.5,2.0,3.0,6.0
2913,23.0,2.6956521739130435,1.362977442909978,1.0,2.0,3.0,3.5,6.0
2914,22.0,2.8181818181818183,1.622354656674869,1.0,1.25,3.0,4.0,7.0
2915,22.0,3.227272727272727,1.7163587753985021,1.0,2.0,3.0,4.0,8.0
2916,20.0,2.95,1.7312909694943341,1.0,1.75,2.5,4.25,6.0
2917,21.0,2.1904761904761907,1.4703417160322838,1.0,1.0,2.0,3.0,6.0
2918,21.0,3.0476190476190474,1.532194193834139,1.0,2.0,3.0,4.0,6.0
2919,18.0,2.1666666666666665,1.0981267472114393,1.0,1.0,2.0,3.0,4.0
2920,17.0,1.8823529411764706,0.9926198253344827,1.0,1.0,2.0,3.0,4.0
2921,20.0,2.6,1.429022485182754,1.0,1.75,2.5,3.0,6.0
2922,22.0,2.8181818181818183,1.7630159126409233,1.0,1.25,2.5,4.0,8.0
2923,20.0,1.85,1.0399898784932577,1.0,1.0,2.0,2.0,5.0
2924,21.0,3.9047619047619047,1.7001400502535637,1.0,3.0,4.0,5.0,7.0
2925,22.0,2.909090909090909,1.4770978917519928,1.0,2.0,2.0,4.0,6.0
2926,20.0,3.25,1.6503588126605426,1.0,2.0,3.0,4.0,6.0
2927,22.0,3.0,1.7728105208558367,1.0,2.0,2.5,3.75,7.0
2928,22.0,2.909090909090909,1.444499943433743,1.0,2.0,3.0,4.0,6.0
2929,19.0,3.1052631578947367,1.9406395521438364,1.0,2.0,3.0,4.5,8.0
2930,19.0,2.5789473684210527,1.1697953037312034,1.0,2.0,3.0,3.0,5.0
2931,20.0,2.0,1.2977713690461004,1.0,1.0,1.5,2.25,5.0
2932,20.0,2.2,1.2814465510343749,1.0,1.0,2.0,2.25,6.0
2933,21.0,3.142857142857143,1.7113069358158488,1.0,2.0,3.0,4.0,8.0
2934,19.0,2.3157894736842106,1.1572300058975782,1.0,2.0,2.0,3.0,5.0
2935,20.0,2.3,1.417930292993797,1.0,1.0,2.0,3.0,6.0
2936,21.0,2.857142857142857,1.7968225924034427,1.0,1.0,2.0,4.0,6.0
2937,20.0,2.5,1.7621756887140216,1.0,1.0,2.0,3.0,8.0
2938,22.0,2.3181818181818183,1.5239786161593023,1.0,1.0,2.0,3.0,7.0
2939,19.0,2.1578947368421053,1.3442535266309141,1.0,1.0,2.0,3.0,6.0
2940,20.0,1.9,0.7181848464596078,1.0,1.0,2.0,2.0,3.0
2941,19.0,2.0,0.8819171036881969,1.0,1.0,2.0,2.5,4.0
2942,17.0,1.588235294117647,0.8702602720890289,1.0,1.0,1.0,2.0,4.0
2943,15.0,1.8,0.5606119105813882,1.0,1.5,2.0,2.0,3.0
2944,21.0,1.6666666666666667,0.7958224257542215,1.0,1.0,1.0,2.0,3.0
2945,18.0,1.5555555555555556,0.7047921864945659,1.0,1.0,1.0,2.0,3.0
2946,16.0,1.5,0.8944271909999159,1.0,1.0,1.0,2.0,4.0
2947,16.0,1.6875,0.47871355387816905,1.0,1.0,2.0,2.0,2.0
2948,18.0,1.7777777777777777,0.9428090415820634,1.0,1.0,1.5,2.0,4.0
2949,19.0,1.631578947368421,0.6839855680567694,1.0,1.0,2.0,2.0,3.0
2950,15.0,1.5333333333333334,0.7432233529572065,1.0,1.0,1.0,2.0,3.0
2951,17.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0
2952,21.0,1.8571428571428572,1.01418510567422,1.0,1.0,2.0,2.0,4.0
2953,13.0,2.076923076923077,1.1151635501529555,1.0,1.0,2.0,2.0,5.0
2954,18.0,1.6666666666666667,0.9701425001453319,1.0,1.0,1.0,2.0,4.0
2955,19.0,1.8421052631578947,1.0145145470035761,1.0,1.0,2.0,2.0,4.0
2956,20.0,2.5,1.2354415362426845,1.0,2.0,2.0,3.0,5.0
2957,20.0,1.95,1.050062654772261,1.0,1.0,2.0,2.0,4.0
2958,21.0,2.761904761904762,1.0910894511799618,1.0,2.0,3.0,4.0,4.0
2959,21.0,2.380952380952381,1.1169686869465267,1.0,2.0,2.0,3.0,6.0
2960,17.0,2.7058823529411766,1.403776419268438,1.0,2.0,3.0,4.0,6.0
2961,21.0,1.8095238095238095,0.9283882603225667,1.0,1.0,2.0,2.0,4.0
2962,23.0,1.9130434782608696,1.276110691916542,1.0,1.0,1.0,2.5,6.0
2963,15.0,2.6,0.9102589898327996,1.0,2.0,3.0,3.0,4.0
2964,18.0,2.0555555555555554,1.3491706481792791,1.0,1.0,2.0,2.0,5.0
2965,20.0,1.8,0.9514531821875089,1.0,1.0,1.5,2.25,4.0
2966,17.0,2.3529411764705883,1.2217393579743308,1.0,1.0,2.0,3.0,5.0
2967,21.0,2.3333333333333335,1.1547005383792517,1.0,1.0,3.0,3.0,4.0
2968,21.0,2.142857142857143,1.4589624493356328,1.0,1.0,2.0,2.0,6.0
2969,22.0,2.772727272727273,1.5715269548108202,1.0,2.0,2.0,4.0,7.0
2970,23.0,3.0869565217391304,1.8318655041504666,1.0,2.0,3.0,4.0,8.0
2971,19.0,2.3684210526315788,1.1647854507156372,1.0,1.5,2.0,3.0,5.0
2972,21.0,2.238095238095238,1.2611408289624877,1.0,1.0,2.0,3.0,5.0
2973,22.0,2.0,1.1126972805283737,1.0,1.0,2.0,3.0,4.0
2974,19.0,1.894736842105263,0.9941348467724344,1.0,1.0,2.0,2.0,5.0
2975,21.0,2.3333333333333335,1.016530045465127,1.0,2.0,2.0,3.0,4.0
2976,19.0,2.4210526315789473,1.5389675281277313,1.0,1.0,2.0,3.0,7.0
2977,19.0,2.473684210526316,1.3067525929498998,1.0,1.0,2.0,3.5,5.0
2978,18.0,3.111111111111111,1.5296631266542813,1.0,2.0,3.0,4.0,6.0
2979,23.0,3.9565217391304346,2.077547961804213,1.0,2.5,4.0,5.0,8.0
2980,23.0,3.217391304347826,1.475759334257528,2.0,2.0,3.0,4.0,7.0
2981,19.0,3.1052631578947367,1.6631541934965113,1.0,2.0,3.0,4.0,7.0
2982,20.0,2.8,1.6091841672756186,1.0,2.0,2.0,4.0,7.0
2983,21.0,2.1904761904761907,1.2891488517253398,1.0,1.0,2.0,3.0,5.0
2984,22.0,4.181818181818182,2.736636163098319,1.0,2.0,4.0,5.75,10.0
2985,20.0,3.4,1.9841477024816367,1.0,2.0,3.0,5.0,7.0
2986,22.0,3.8636363636363638,2.493715043587523,1.0,2.0,3.0,5.5,10.0
2987,23.0,3.391304347826087,2.12643813228478,1.0,2.0,3.0,4.5,8.0
2988,18.0,3.5555555555555554,2.120549934838553,1.0,2.0,3.0,5.0,9.0
2989,20.0,3.45,1.9861361590045288,1.0,2.0,3.0,5.0,7.0
2990,20.0,4.05,2.3502519461807316,1.0,2.75,3.0,6.0,10.0
2991,21.0,2.4285714285714284,1.5352989471574767,1.0,1.0,2.0,3.0,6.0
2992,18.0,2.1666666666666665,1.200490095997562,1.0,1.0,2.0,3.0,4.0
2993,20.0,2.35,1.1367080817685316,1.0,2.0,2.0,3.0,5.0
2994,19.0,1.736842105263158,1.0975784083941793,1.0,1.0,1.0,2.5,4.0
2995,22.0,2.6363636363636362,1.497472618255253,1.0,1.25,2.0,3.75,6.0
2996,17.0,2.176470588235294,1.4245742398014514,1.0,1.0,2.0,2.0,7.0
2997,22.0,2.727272727272727,1.5486343655842065,1.0,2.0,2.0,4.0,6.0
2998,21.0,2.1904761904761907,1.2497618820818477,1.0,1.0,2.0,3.0,5.0
2999,19.0,2.3157894736842106,1.3764944032233706,1.0,1.0,2.0,3.0,5.0
3000,23.0,2.347826086956522,1.0706283478819985,1.0,1.5,2.0,3.0,5.0
3001,18.0,2.111111111111111,0.9002541398626663,1.0,1.25,2.0,3.0,4.0
3002,17.0,2.0588235294117645,1.0880365478290537,1.0,1.0,2.0,3.0,4.0
3003,18.0,1.9444444444444444,1.0556415513645339,1.0,1.0,2.0,2.0,5.0
3004,20.0,2.05,0.9986833437344549,1.0,1.0,2.0,3.0,4.0
3005,23.0,3.347826086956522,1.9681254499043666,1.0,2.0,3.0,5.0,8.0
3006,23.0,3.1739130434782608,1.7228985595908763,1.0,2.0,3.0,4.5,7.0
3007,20.0,3.45,1.700619082322051,1.0,2.0,3.0,4.25,6.0
3008,23.0,3.260869565217391,1.7377464849194206,1.0,2.0,3.0,3.5,7.0
3009,22.0,3.090909090909091,1.8748737331221843,1.0,2.0,2.5,5.0,6.0
3010,22.0,2.6363636363636362,1.2926699776028183,1.0,2.0,2.0,3.75,5.0
3011,21.0,3.3333333333333335,2.008316044185609,1.0,2.0,3.0,4.0,8.0
3012,20.0,2.95,1.1459310165698642,1.0,2.0,3.0,3.25,5.0
3013,21.0,3.5714285714285716,1.8593393604027366,1.0,2.0,4.0,5.0,6.0
3014,22.0,2.4545454545454546,1.2993504870941053,1.0,1.0,2.0,3.75,5.0
3015,21.0,2.619047619047619,1.2835961388299078,1.0,2.0,2.0,4.0,5.0
3016,23.0,2.6956521739130435,2.285026011562623,1.0,1.0,2.0,3.0,9.0
3017,22.0,2.3181818181818183,1.3933981633253438,1.0,1.0,2.0,3.0,6.0
3018,19.0,3.8421052631578947,2.115108557622118,1.0,2.0,4.0,5.0,8.0
3019,17.0,1.6470588235294117,0.8617697249402124,1.0,1.0,1.0,2.0,3.0
3020,21.0,2.2857142857142856,1.1464230084422218,1.0,2.0,2.0,3.0,5.0
3021,20.0,2.65,1.631111987507134,1.0,1.0,2.0,4.0,7.0
3022,18.0,2.611111111111111,1.2897281468629183,1.0,2.0,2.0,3.0,6.0
3023,19.0,1.894736842105263,0.9365858115816942,1.0,1.0,2.0,2.0,4.0
3024,22.0,3.3636363636363638,1.8399134178763372,1.0,2.0,3.0,5.0,7.0
3025,22.0,3.1363636363636362,1.8592229443264614,1.0,2.0,3.0,4.75,8.0
3026,22.0,2.9545454545454546,1.8892496048071754,1.0,2.0,2.5,3.75,8.0
3027,20.0,2.5,1.504379571363837,1.0,1.75,2.0,3.0,7.0
3028,20.0,2.1,1.0711528467275955,1.0,1.0,2.0,3.0,4.0
3029,23.0,2.0869565217391304,1.3112465782349279,1.0,1.0,2.0,3.0,5.0
3030,22.0,2.8181818181818183,1.8162327215148666,1.0,1.25,2.5,3.75,8.0
3031,22.0,2.5,1.2630273533214138,1.0,2.0,2.0,3.0,6.0
3032,23.0,2.217391304347826,1.3469332756346388,1.0,1.0,2.0,3.0,6.0
3033,21.0,3.0,1.3416407864998738,1.0,2.0,3.0,4.0,5.0
3034,21.0,2.238095238095238,1.3001831372834332,1.0,1.0,2.0,3.0,5.0
3035,21.0,2.238095238095238,1.2208506012105622,1.0,1.0,2.0,3.0,5.0
3036,20.0,2.0,1.2139539573337679,1.0,1.0,2.0,2.0,5.0
3037,22.0,2.272727272727273,1.162174406295953,1.0,2.0,2.0,3.0,6.0
3038,20.0,2.05,1.2343760409722462,1.0,1.0,2.0,2.0,6.0
3039,20.0,1.95,0.998683343734455,1.0,1.0,2.0,2.25,4.0
3040,20.0,1.8,0.9514531821875089,1.0,1.0,1.5,2.25,4.0
3041,21.0,1.8095238095238095,0.749603069567329,1.0,1.0,2.0,2.0,3.0
3042,18.0,1.7222222222222223,0.6691131580686884,1.0,1.0,2.0,2.0,3.0
3043,17.0,1.7647058823529411,0.9034248560828043,1.0,1.0,2.0,2.0,4.0
3044,19.0,1.631578947368421,0.6839855680567692,1.0,1.0,2.0,2.0,3.0
3045,18.0,1.6666666666666667,0.7669649888473704,1.0,1.0,1.5,2.0,3.0
3046,18.0,1.8888888888888888,0.9002541398626662,1.0,1.0,2.0,2.0,4.0
3047,21.0,1.7619047619047619,1.220850601210562,1.0,1.0,1.0,2.0,6.0
3048,18.0,1.7222222222222223,0.8947924869885987,1.0,1.0,1.5,2.0,4.0
3049,16.0,2.1875,1.3275918047351754,1.0,1.0,2.0,3.0,5.0
3050,18.0,1.7222222222222223,0.8264420947336312,1.0,1.0,1.5,2.0,3.0
3051,20.0,1.85,0.9333020044867295,1.0,1.0,2.0,2.25,4.0
3052,20.0,2.2,1.151657843924872,1.0,1.0,2.0,3.0,5.0
3053,15.0,2.3333333333333335,1.1751393027860064,1.0,1.0,2.0,3.0,4.0
3054,19.0,1.7894736842105263,0.9763280054720367,1.0,1.0,2.0,2.0,4.0
3055,21.0,1.8095238095238095,0.8135752957807667,1.0,1.0,2.0,2.0,3.0
3056,21.0,1.6666666666666667,0.9128709291752768,1.0,1.0,1.0,2.0,4.0
3057,19.0,1.7894736842105263,0.7132825035177586,1.0,1.0,2.0,2.0,4.0
3058,20.0,2.35,1.1821033884786185,1.0,1.0,2.0,3.0,5.0
3059,17.0,1.9411764705882353,0.9663454503498036,1.0,1.0,2.0,2.0,4.0
3060,20.0,2.35,0.9880869341680842,1.0,2.0,2.0,3.0,5.0
3061,21.0,2.142857142857143,1.2363540870525032,1.0,1.0,2.0,3.0,6.0
3062,20.0,2.75,1.5517392618742702,1.0,2.0,2.0,3.25,6.0
3063,20.0,1.6,0.6805570473787206,1.0,1.0,1.5,2.0,3.0
3064,20.0,2.05,0.9445132413883327,1.0,1.0,2.0,2.25,4.0
3065,21.0,2.142857142857143,1.2363540870525032,1.0,1.0,2.0,3.0,5.0
3066,16.0,2.1875,1.0468205831628137,1.0,1.75,2.0,3.0,5.0
3067,17.0,1.9411764705882353,1.14403825522216,1.0,1.0,2.0,2.0,5.0
3068,21.0,2.857142857142857,1.590148241067929,1.0,2.0,3.0,4.0,7.0
3069,21.0,2.4761904761904763,1.0779168622415936,1.0,2.0,2.0,3.0,5.0
3070,22.0,2.9545454545454546,1.675517623708956,1.0,2.0,3.0,4.0,7.0
3071,22.0,2.5454545454545454,1.5653167252081768,1.0,1.0,2.0,3.75,5.0
3072,22.0,2.5,1.371478173706159,1.0,1.25,2.0,3.0,5.0
3073,21.0,2.380952380952381,1.2835961388299078,1.0,1.0,2.0,4.0,4.0
3074,22.0,2.5454545454545454,1.7382879570557412,1.0,1.0,2.0,4.0,7.0
3075,20.0,2.3,1.6889735281961553,1.0,1.0,2.0,2.25,7.0
3076,20.0,2.65,1.3088765773505315,1.0,1.75,3.0,3.25,5.0
3077,21.0,2.5714285714285716,1.3627702877384937,1.0,2.0,2.0,3.0,5.0
3078,22.0,2.272727272727273,1.202450600185906,1.0,1.0,2.0,3.0,5.0
3079,17.0,3.6470588235294117,1.8351149988007645,1.0,2.0,4.0,5.0,7.0
3080,21.0,3.5238095238095237,1.6618979396776332,1.0,2.0,3.0,5.0,7.0
3081,22.0,5.2272727272727275,2.910274380483217,1.0,3.0,4.5,7.0,12.0
3082,22.0,4.5,3.1433982218217884,1.0,2.0,3.5,5.75,12.0
3083,20.0,4.95,2.8557421378504637,1.0,3.0,5.0,6.25,12.0
3084,23.0,3.608695652173913,2.147707666639916,1.0,2.0,3.0,4.5,8.0
3085,21.0,6.0476190476190474,3.1060616619151413,1.0,4.0,6.0,9.0,11.0
3086,22.0,5.7727272727272725,4.116538284273261,1.0,2.0,5.5,8.0,14.0
3087,18.0,4.055555555555555,2.31293605675003,1.0,2.0,4.0,5.75,8.0
3088,22.0,3.0454545454545454,2.1707420878863553,1.0,1.25,2.0,4.75,8.0
3089,18.0,3.5,1.8864844365675972,1.0,2.0,3.5,4.75,7.0
3090,19.0,3.4210526315789473,2.3408400551389006,1.0,1.5,3.0,4.0,8.0
3091,22.0,1.5454545454545454,0.857864054457777,1.0,1.0,1.0,2.0,4.0
3092,19.0,2.1578947368421053,1.344253526630914,1.0,1.0,2.0,3.0,5.0
3093,17.0,2.176470588235294,1.1850788010532813,1.0,1.0,2.0,3.0,4.0
3094,21.0,3.3333333333333335,1.9061304607327731,1.0,2.0,3.0,4.0,8.0
3095,21.0,2.8095238095238093,1.1233453440081378,1.0,2.0,3.0,3.0,6.0
3096,21.0,2.0952380952380953,0.9952267030562387,1.0,1.0,2.0,3.0,4.0
3097,19.0,2.263157894736842,1.407997208928653,1.0,1.0,2.0,3.0,6.0
3098,19.0,2.1578947368421053,1.2588865404147536,1.0,1.0,2.0,2.5,6.0
3099,18.0,2.3333333333333335,1.455213750217998,1.0,1.0,2.0,3.0,6.0
3100,20.0,2.65,1.4244112357114613,1.0,1.0,2.5,4.0,5.0
3101,20.0,2.4,1.187655806953123,1.0,1.75,2.0,3.0,5.0
3102,22.0,2.0,1.1126972805283737,1.0,1.0,2.0,3.0,4.0
3103,21.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0
3104,23.0,3.1739130434782608,1.9691293395130816,1.0,2.0,3.0,4.0,8.0
3105,22.0,2.590909090909091,1.402687587288227,1.0,2.0,2.0,3.0,6.0
3106,22.0,2.772727272727273,1.7709781580707415,1.0,2.0,2.0,3.75,7.0
3107,21.0,2.761904761904762,2.0470652628766364,1.0,1.0,2.0,4.0,9.0
3108,20.0,3.25,1.8883298106221302,1.0,1.75,3.5,4.25,8.0
3109,21.0,2.8095238095238093,2.1358615970855324,1.0,1.0,2.0,3.0,8.0
3110,20.0,2.85,1.3484884325167863,1.0,2.0,2.5,3.25,6.0
3111,21.0,3.0,2.1447610589527217,1.0,2.0,2.0,3.0,11.0
3112,22.0,2.772727272727273,1.6015414652562274,1.0,2.0,2.0,4.0,7.0
3113,21.0,3.3333333333333335,1.770122406313567,1.0,2.0,3.0,4.0,8.0
3114,21.0,2.6666666666666665,1.7416467303484178,1.0,1.0,2.0,4.0,7.0
3115,21.0,2.619047619047619,2.3974192473614306,1.0,1.0,2.0,3.0,11.0
3116,23.0,2.9130434782608696,1.534839152907054,1.0,2.0,2.0,4.0,7.0
3117,22.0,3.1363636363636362,1.4895015000377538,1.0,2.0,3.0,4.0,7.0
3118,22.0,3.727272727272727,2.4335319850123036,1.0,2.0,4.0,5.0,9.0
3119,22.0,2.4545454545454546,1.5345938729769368,1.0,1.25,2.0,3.0,6.0
3120,21.0,3.0,1.4832396974191326,1.0,2.0,3.0,4.0,6.0
3121,21.0,2.3333333333333335,1.3540064007726602,1.0,1.0,2.0,3.0,6.0
3122,22.0,2.227272727272727,1.2317938209440806,1.0,1.0,2.0,3.0,4.0
3123,17.0,3.2941176470588234,1.1599949289950011,1.0,3.0,3.0,4.0,5.0
3124,22.0,2.8181818181818183,1.332250642668929,1.0,2.0,3.0,3.0,5.0
3125,23.0,1.9130434782608696,0.9960395884000188,1.0,1.0,2.0,2.0,5.0
